oem,model,rssi correction (android rssi + rssi correction = iphone rssi),tx (as iphone would report for same power),has direct measurement
HTC,HTC_D650h,-3,-30,no
HTC,HTC_D728x,-3,-30,no
HTC,HTC_D816d,-3,-30,no
HTC,HTC_D816x,-3,-30,no
HTC,HTC_D820f,-3,-30,no
HTC,HTC_D820pi,-3,-30,no
HTC,HTC_D820ts,-3,-30,no
HTC,HTC_D820u,-3,-30,no
HTC,HTC_D820ys,-3,-30,no
HTC,HTC_D825u,-3,-30,no
HTC,HTC_D826y,-3,-30,no
HTC,HTC_D828g,-3,-30,no
HTC,HTC_D828x,-3,-30,no
HTC,HTC_D830x,-3,-30,no
HTC,HTC_Desire_200,-3,-30,no
HTC,HTC_Desire_300,-3,-30,no
HTC,HTC_Desire_320,-3,-30,no
HTC,HTC_Desire_500,-3,-30,no
HTC,HTC_E9pw,-3,-30,no
HTC,HTC_E9sx,-3,-30,no
HTC,HTC_E9x,-3,-30,no
HTC,HTC_Flyer_P512_NA,-3,-30,no
HTC,HTC_M10f,-3,-30,no
HTC,HTC_M10h,-2,-41,no
HTC,HTC_M8MINx,-3,-30,no
HTC,HTC_M8Sd,-3,-30,no
HTC,HTC_M8Sx,-3,-30,no
HTC,HTC_M8Sy,-3,-30,no
HTC,HTC_M8x,-3,-30,no
HTC,HTC_M910x,-3,-30,no
HTC,HTC_M9e,-3,-30,no
HTC,HTC_M9ew,-3,-30,no
HTC,HTC_M9pw,-3,-30,no
HTC,HTC_M9px,-3,-30,no
HTC,HTC_M9u,4,-30,no
HTC,HTC_One_XL,-3,-30,no
HTC,HTC_One_max,-3,-30,no
HTC,HTC_One_mini_2,-3,-30,no
HTC,HTC_One_mini_601e,-3,-30,no
HTC,HTC_P515E,-3,-30,no
HTC,HTC_PN071,-3,-30,no
HTC,HTC_PO582,-3,-30,no
HTC,HTC_S710E,-3,-30,no
HTC,HTC_S9u,-3,-30,no
HTC,HTC_U-1u,-18,-23,yes
HTC,HTC_U-2u,-3,-30,no
HTC,HTC_U-3u,-2,-20,yes
HTC,HTC_V1,-3,-30,no
HTC,HTC_X10u,-3,-30,no
HTC,HTC_X515E,-3,-30,no
HTC,HTC_X9u,-3,-30,no
HTC,HTL21,-3,-30,no
HTC,HTL22,-3,-30,no
HTC,HTL23,-3,-30,no
HTC,HTV31,-3,-30,no
HTC,HTV32,-2,-41,no
HTC,HTV33,-4,-23,no
HTC,HTX21,-3,-30,no
HTC,ISW12HT,-3,-30,no
HTC,ISW13HT,-3,-30,no
HTC,Inspire HD,-3,-30,no
HTC,MSM8996 for arm64,-2,-41,no
HTC,Nexus 9,-3,-30,no
HTC,Nexus One,-3,-30,no
HTC,PB99400,-3,-30,no
HTC,PC36100,-3,-30,no
HTC,PG06100,-3,-30,no
HTC,PG41200,-3,-30,no
HTC,PG86100,-3,-30,no
HTC,PH44100,-3,-30,no
HTC,Pulse,-3,-30,no
HTC,Sensation XL with Beats Audio,-3,-30,no
HTC,T-Mobile G2,-3,-30,no
HTC,T-Mobile G2 Touch,-3,-30,no
HTC,T-Mobile myTouch 3G,-3,-30,no
HTC,T-Mobile myTouch 3G Slide,-3,-30,no
HTC,T-Mobile_G2_Touch,-3,-30,no
HTC,USCCADR6230US,-3,-30,no
HTC,Wildfire E,-3,-30,no
HTC,Wildfire E1,-3,-30,no
HTC,Wildfire E1 Plus,-3,-30,no
HTC,X06HT,-3,-30,no
HTC,X2-HT,-3,-30,no
HTC,a37dj dugl,-3,-30,no
HTC,dopod A6288,-3,-30,no
HTC,myTouch_4G_Slide,-3,-30,no
Huawei,004HW,-5,-19,no
Huawei,007HW,-5,-19,no
Huawei,201HW,-5,-19,no
Huawei,204HW,-5,-19,no
Huawei,302HW,-5,-19,no
Huawei,402HW,-5,-19,no
Huawei,403HW,-5,-19,no
Huawei,503HW,-5,-19,no
Huawei,605HW,-5,-19,no
Huawei,606HW,-5,-19,no
Huawei,608HW,-5,-19,no
Huawei,701HW,-5,-19,no
Huawei,702HW,-5,-19,no
Huawei,704HW,-5,-19,no
Huawei,7D-501u,-5,-19,no
Huawei,A01HW,-5,-19,no
Huawei,AGS-L03,-5,-19,no
Huawei,AGS-L09,-5,-19,no
Huawei,AGS-W09,-5,-19,no
Huawei,AGS2-AL00,-5,-19,no
Huawei,AGS2-AL00HN,-5,-19,no
Huawei,AGS2-L03,-5,-19,no
Huawei,AGS2-L09,-5,-19,no
Huawei,AGS2-W09,-5,-19,no
Huawei,AGS2-W09HN,-5,-19,no
Huawei,AGS2-W19,-5,-19,no
Huawei,ALE-L02,-5,-19,no
Huawei,ALE-L21,-5,-19,no
Huawei,ALE-L23,-5,-19,no
Huawei,ALE-TL00,-5,-19,no
Huawei,ALE-UL00,-5,-19,no
Huawei,ALP-AL00,-5,-19,no
Huawei,ALP-L09,-5,-19,no
Huawei,ALP-L29,-5,-19,no
Huawei,ALP-TL00,-5,-19,no
Huawei,AMN-LX1,-5,-19,no
Huawei,AMN-LX2,-5,-19,no
Huawei,AMN-LX3,-5,-19,no
Huawei,AMN-LX9,-5,-19,no
Huawei,ANE-AL00,-5,-19,no
Huawei,ANE-LX1,-6,-7,no
Huawei,ANE-LX2,-6,-7,no
Huawei,ANE-LX2J,-5,-19,no
Huawei,ANE-LX3,-6,-7,yes
Huawei,ANE-TL00,-5,-19,no
Huawei,ARE-AL00,-5,-19,no
Huawei,ARE-AL10,-5,-19,no
Huawei,ARE-L22HN,-5,-19,no
Huawei,ARE-TL00,-5,-19,no
Huawei,ARS-AL00,-5,-19,no
Huawei,ARS-L22,-5,-19,no
Huawei,ARS-TL00,-5,-19,no
Huawei,ATH-AL00,-5,-19,no
Huawei,ATH-CL00,-5,-19,no
Huawei,ATH-TL00,-5,-19,no
Huawei,ATH-TL00H,-5,-19,no
Huawei,ATH-UL00,-5,-19,no
Huawei,ATU-AL10,-5,-19,no
Huawei,ATU-L11,-5,-19,no
Huawei,ATU-L21,-5,-19,no
Huawei,ATU-L22,-5,-19,no
Huawei,ATU-L31,-5,-19,no
Huawei,ATU-L42,-5,-19,no
Huawei,ATU-LX3,-5,-19,no
Huawei,ATU-TL10,-5,-19,no
Huawei,AUM-AL00,-5,-19,no
Huawei,AUM-AL20,-5,-19,no
Huawei,AUM-L29,-5,-19,no
Huawei,AUM-L33,-5,-19,no
Huawei,AUM-L41,-5,-19,no
Huawei,AUM-TL00,-5,-19,no
Huawei,AUM-TL20,-5,-19,no
Huawei,Astro,-5,-19,no
Huawei,Autana LTE,-5,-19,no
Huawei,BAC-AL00,-5,-19,no
Huawei,BAC-L01,-5,-19,no
Huawei,BAC-L03,-5,-19,no
Huawei,BAC-L21,-5,-19,no
Huawei,BAC-L22,-5,-19,no
Huawei,BAC-L23,-5,-19,no
Huawei,BAC-TL00,-5,-19,no
Huawei,BAH-AL00,-5,-19,no
Huawei,BAH-L09,-5,-19,no
Huawei,BAH-W09,-5,-19,no
Huawei,BAH2-AL00,-5,-19,no
Huawei,BAH2-AL10,-5,-19,no
Huawei,BAH2-L09,-5,-19,no
Huawei,BAH2-W09,-5,-19,no
Huawei,BAH2-W19,-5,-19,no
Huawei,BG2-U01,-5,-19,no
Huawei,BG2-U03,-5,-19,no
Huawei,BG2-W09,-5,-19,no
Huawei,BGO-DL09,-5,-19,no
Huawei,BGO-L03,-5,-19,no
Huawei,BKK-AL00,-5,-19,no
Huawei,BKK-AL10,-5,-19,no
Huawei,BKK-L21,-5,-19,no
Huawei,BKK-L22,-5,-19,no
Huawei,BKK-LX2,-5,-19,no
Huawei,BKK-TL00,-5,-19,no
Huawei,BKL-AL00,-5,-19,no
Huawei,BKL-AL20,-5,-19,no
Huawei,BKL-L04,-5,-19,no
Huawei,BKL-L09,-5,-19,no
Huawei,BKL-TL10,-5,-19,no
Huawei,BLA-A09,-5,-19,no
Huawei,BLA-AL00,-5,-19,no
Huawei,BLA-L09,-5,-19,no
Huawei,BLA-L29,-5,-19,no
Huawei,BLA-TL00,-5,-19,no
Huawei,BLL-L21,-5,-19,no
Huawei,BLL-L22,-5,-19,no
Huawei,BLL-L23,-5,-19,no
Huawei,BLN-AL10,-5,-19,no
Huawei,BLN-AL20,-5,-19,no
Huawei,BLN-AL30,-5,-19,no
Huawei,BLN-AL40,-5,-19,no
Huawei,BLN-L21,-5,-19,no
Huawei,BLN-L22,-5,-19,no
Huawei,BLN-L24,-5,-19,no
Huawei,BLN-TL00,-5,-19,no
Huawei,BLN-TL10,-5,-19,no
Huawei,BND-AL00,-5,-19,no
Huawei,BND-AL10,-5,-19,no
Huawei,BND-L21,-5,-19,no
Huawei,BND-L24,-5,-19,no
Huawei,BND-L31,-5,-19,no
Huawei,BND-L34,-5,-19,no
Huawei,BND-TL10,-5,-19,no
Huawei,BTV-DL09,-5,-19,no
Huawei,BTV-W09,-5,-19,no
Huawei,BZA-L00,-5,-19,no
Huawei,BZA-W00,-5,-19,no
Huawei,BZK-L00,-5,-19,no
Huawei,BZK-W00,-5,-19,no
Huawei,BZT-AL00,-5,-19,no
Huawei,BZT-AL10,-5,-19,no
Huawei,BZT-W09,-5,-19,no
Huawei,BZW-AL00,-5,-19,no
Huawei,BZW-AL10,-5,-19,no
Huawei,Barcelona,-5,-19,no
Huawei,Beeline_E300,-5,-19,no
Huawei,Beeline_E500,-5,-19,no
Huawei,Bs 401,-5,-19,no
Huawei,Bucare Y330-U05,-5,-19,no
Huawei,C8500,-5,-19,no
Huawei,C8511,-5,-19,no
Huawei,C8512,-5,-19,no
Huawei,C8600,-5,-19,no
Huawei,C8650,-5,-19,no
Huawei,C8800,-5,-19,no
Huawei,C8817D,-5,-19,no
Huawei,C8860V,-5,-19,no
Huawei,CAG-L02,-5,-19,no
Huawei,CAG-L03,-5,-19,no
Huawei,CAG-L22,-5,-19,no
Huawei,CAG-L23,-5,-19,no
Huawei,CAM-AL00,-5,-19,no
Huawei,CAM-CL00,-5,-19,no
Huawei,CAM-L03,-5,-19,no
Huawei,CAM-L21,-5,-19,no
Huawei,CAM-L23,-5,-19,no
Huawei,CAM-L32,-5,-19,no
Huawei,CAM-TL00,-5,-19,no
Huawei,CAM-TL00H,-5,-19,no
Huawei,CAM-U22,-5,-19,no
Huawei,CAM-UL00,-5,-19,no
Huawei,CHC-U01,-5,-19,no
Huawei,CHC-U03,-5,-19,no
Huawei,CHC-U23,-5,-19,no
Huawei,CHE-TL00,-5,-19,no
Huawei,CHE-TL00H,-5,-19,no
Huawei,CHM-CL00,-5,-19,no
Huawei,CHM-TL00,-5,-19,no
Huawei,CHM-TL00H,-5,-19,no
Huawei,CHM-U01,-5,-19,no
Huawei,CHM-UL00,-5,-19,no
Huawei,CHT8000,-5,-19,no
Huawei,CLT-AL00,-9,-32,no
Huawei,CLT-AL00l,-9,-32,no
Huawei,CLT-AL01,-9,-32,no
Huawei,CLT-L04,-9,-32,no
Huawei,CLT-L09,-7,-31,yes
Huawei,CLT-L29,-7,-31,no
Huawei,CLT-TL00,-9,-32,no
Huawei,CLT-TL01,-9,-32,no
Huawei,CM980,-5,-19,no
Huawei,CM990,-5,-19,no
Huawei,CMR-AL09,-5,-19,no
Huawei,CMR-AL19,-5,-19,no
Huawei,CMR-W09,-5,-19,no
Huawei,CMR-W19,-5,-19,no
Huawei,CNPC Security Pad S1,-5,-19,no
Huawei,COL-AL00,-5,-19,no
Huawei,COL-AL10,-5,-19,no
Huawei,COL-L29,-5,-19,no
Huawei,COL-TL10,-5,-19,no
Huawei,COR-AL00,-7,-5,no
Huawei,COR-AL10,-7,-5,no
Huawei,COR-L29,-7,-5,yes
Huawei,COR-TL10,-7,-5,no
Huawei,CPN-AL00,-5,-19,no
Huawei,CPN-L09,-5,-19,no
Huawei,CPN-W09,-5,-19,no
Huawei,CRO-L02,-5,-19,no
Huawei,CRO-L03,-5,-19,no
Huawei,CRO-L22,-5,-19,no
Huawei,CRO-L23,-5,-19,no
Huawei,CRO-U00,-5,-19,no
Huawei,CRO-U23,-5,-19,no
Huawei,CUN-AL00,-5,-19,no
Huawei,CUN-L22,-5,-19,no
Huawei,CUN-TL00,-5,-19,no
Huawei,Che1-CL10,-5,-19,no
Huawei,Che1-CL20,-5,-19,no
Huawei,Che1-L04,-5,-19,no
Huawei,Che2-L11,-5,-19,no
Huawei,Che2-L12,-5,-19,no
Huawei,Che2-L23,-5,-19,no
Huawei,Che2-TL00,-5,-19,no
Huawei,Che2-TL00H,-5,-19,no
Huawei,Che2-TL00M,-5,-19,no
Huawei,Che2-UL00,-5,-19,no
Huawei,Comet,-5,-19,no
Huawei,DIG-AL00,-5,-19,no
Huawei,DIG-L01,-5,-19,no
Huawei,DIG-L03,-5,-19,no
Huawei,DIG-L21,-5,-19,no
Huawei,DIG-L21HN,-5,-19,no
Huawei,DIG-L22,-5,-19,no
Huawei,DIG-L23,-5,-19,no
Huawei,DIG-TL10,-5,-19,no
Huawei,DLI-AL10,-5,-19,no
Huawei,DLI-L22,-5,-19,no
Huawei,DLI-L42,-5,-19,no
Huawei,DLI-TL20,-5,-19,no
Huawei,DRA-AL00,-5,-19,no
Huawei,DRA-L01,-6,-18,no
Huawei,DRA-L21,-6,-18,no
Huawei,DRA-LX2,-5,-19,no
Huawei,DRA-LX3,-6,-18,yes
Huawei,DRA-LX5,-5,-19,no
Huawei,DRA-TL00,-5,-19,no
Huawei,DUA-AL00,-5,-19,no
Huawei,DUA-L22,-5,-19,no
Huawei,DUA-LX3,-5,-19,no
Huawei,DUA-TL00,-5,-19,no
Huawei,DUB-AL00,-5,-19,no
Huawei,DUB-AL00a,-5,-19,no
Huawei,DUB-AL20,-5,-19,no
Huawei,DUB-LX1,-5,-19,no
Huawei,DUB-LX2,-5,-19,no
Huawei,DUB-LX3,-5,-19,no
Huawei,DUB-TL00,-5,-19,no
Huawei,DUB-TL00a,-5,-19,no
Huawei,DUK-AL20,-5,-19,no
Huawei,DUK-L09,-5,-19,no
Huawei,DUK-TL30,-5,-19,no
Huawei,Delta Y360-U93,-5,-19,no
Huawei,EDI-AL10,-5,-19,no
Huawei,EDI-DL00,-5,-19,no
Huawei,ELE-AL00,-5,-19,no
Huawei,ELE-L04,-5,-19,no
Huawei,ELE-L09,-5,-19,no
Huawei,ELE-L14,-5,-19,no
Huawei,ELE-L29,-5,-19,no
Huawei,ELE-L39,-5,-19,no
Huawei,ELE-L49,-5,-19,no
Huawei,ELE-TL00,-5,-19,no
Huawei,EML-AL00,-5,-19,no
Huawei,EML-L09,-5,-19,no
Huawei,EML-L29,-5,-19,no
Huawei,EML-TL00,-5,-19,no
Huawei,EQ U8110,-5,-19,no
Huawei,ES8100,-5,-19,no
Huawei,EVA-AL00,-5,-19,no
Huawei,EVA-AL10,-5,-19,no
Huawei,EVA-CL00,-5,-19,no
Huawei,EVA-DL00,-5,-19,no
Huawei,EVA-L09,-5,-19,no
Huawei,EVA-L19,-5,-19,no
Huawei,EVA-L29,-5,-19,no
Huawei,EVA-TL00,-5,-19,no
Huawei,EVR-AL00,-5,-19,no
Huawei,EVR-AN00,-5,-19,no
Huawei,EVR-L29,-5,-19,no
Huawei,EVR-N29,-5,-19,no
Huawei,EVR-TL00,-5,-19,no
Huawei,Etisalat,-5,-19,no
Huawei,Express,-5,-19,no
Huawei,FDR-A01L,-5,-19,no
Huawei,FDR-A01w,-5,-19,no
Huawei,FDR-A03L,-5,-19,no
Huawei,FDR-A05L,-5,-19,no
Huawei,FIG-AL00,-5,-19,no
Huawei,FIG-AL10,-5,-19,no
Huawei,FIG-LA1,-5,-19,no
Huawei,FIG-LX1,-5,-19,no
Huawei,FIG-LX2,-5,-19,no
Huawei,FIG-LX3,-5,-19,no
Huawei,FIG-TL00,-5,-19,no
Huawei,FIG-TL10,-5,-19,no
Huawei,FLA-AL00,-5,-19,no
Huawei,FLA-AL10,-5,-19,no
Huawei,FLA-AL20,-5,-19,no
Huawei,FLA-LX1,-5,-19,no
Huawei,FLA-LX2,-5,-19,no
Huawei,FLA-LX3,-5,-19,no
Huawei,FLA-TL00,-5,-19,no
